id,name,state,type,metro,politics,unions,english,germanprot,germancath,irish,eeurope,italian,mexicandem,mixed,dontknowdem,confirmed,year,ordinance,sign,still,vexplusion,threat,vtonewcomers,police,private,zoning,realtors,reputation,otherexplusion,dontknowexplusion,black,chinese,native,mexican,jew,asian,other,dontknowexcluded,1860total,1860white,1860black,1860chinese,1860native,1860mexican,1860otherexcluded,1860blackhouse,1870total,1870white,1870black,1870chinese,1870native,1870mexican,1870otherexcluded,1870blackhouse,1880total,1880white,1880black,1880chinese,1880native,1880mexican,1880otherexcluded,1880blackhouse,1890total,1890white,1890black,1890chinese,1890native,1890mexican,1890otherexcluded,1890blackhouse,1900total,1900white,1900black,1900chinese,1900native,1900mexican,1900otherexcluded,1900blackhouse,1910total,1910white,1910black,1910chinese,1910native,1910mexican,1910otherexcluded,1910blackhouse,1920total,1920white,1920black,1920chinese,1920native,1920mexican,1920otherexcluded,1920blackhouse,1930total,1930white,1930black,1930chinese,1930native,1930mexican,1930otherexcluded,1930blackhouse,1940total,1940white,1940black,1940chinese,1940native,1940mexican,1940otherexcluded,1940blackhouse,1950total,1950white,1950black,1950chinese,1950native,1950mexican,1950otherexcluded,1950blackhouse,1960total,1960white,1960black,1960chinese,1960native,1960mexican,1960otherexcluded,1960blackhouse,1970total,1970white,1970black,1970chinese,1970native,1970mexican,1970otherexcluded,1970blackhouse,1980total,1980white,1980black,1980chinese,1980native,1980mexican,1980otherexcluded,1980blackhouse,1990total,1990white,1990black,1990chinese,1990native,1990mexican,1990otherexcluded,1990blackhouse,2000total,2000white,2000black,2000chinese,2000native,2000mexican,2000otherexcluded,2000blackhouse,2010total,2010white,2010black,2010chinese,2010native,2010mexican,2010otherexcluded,2010blackhouse,2020total,2020white,2020black,2020chinese,2020native,2020mexican,2020otherexcluded,2020blackhouse,comments,latitude,longitude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,Leadwood,MO,1,,0,0,,,,,,,,,1,2,,0,0,2,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1343,,0,,,,,,,,,,,,,,,,,,,,,,1247,,0,,,,,,1160,,1,,,,,,,,,,,,,,,,,,,,,,,37.8673,-90.5932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,Liberal,MO,1,,0,0,,,,,,,,,1,2,,0,0,2,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684,,1,,,,,,779,,2,,,,,,,,,,,,,,,,,,,,,,,37.5581,-94.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,Linn,MO,1,,0,0,,,,,,,,,1,2,,0,0,2,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050,,1,,,,,,,,,,,,,,,,,,,,,,1148,,4,,,,,,1354,,3,,,,,,,,,,,,,,,,,,,,,,,38.4859,-91.8505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,Marionville,MO,1,3,0,0,,,,,,,,,1,2,,0,0,2,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1227,,0,,,,,,,,,,,,,,,,,,,,,,1251,,0,,,,,,,,,,,,,,,,,,,,,,1920,,0,,,,,,2113,,2,,,,,,,,,,,,,,,,,,,,,,,37.0031,-93.6374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,Marshfield,MO,1,3,0,0,,,,,,,,,1,2,,0,0,3,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2221,,0,,,,,,2661,,0,,,,,,,,,,,,,,4374,,0,,,,,,5720,,11,,,,,,,,,,,,,,,,,,,,,,,37.3387,-92.9071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,Maryville,MO,1,,0,0,,,,,,,,,1,2,,0,0,3,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4711,,121,,,,,,5217,,84,,,,,,5700,,31,,,,,,6834,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10663,,164,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,In 1990, 151 of the 164 black residents were over 18.  \n\t\n\tMaryville had a brutal spectacle lynching by fire \nof, Raymond Gunn, black, in 1931 in Nodaway County.  \nThat led to near-sundown.   Jan. 12, 1931.\n\tThe sheriff permitted the lynching and never \nprosecuted anyone.  Gunn was marched to the school \nthree miles from Maryville where he had raped and \nmurdered the white teacher.  The white mob, >2000 \nstrong," chained him \""to the ridgepole and burned \n[him] to death as the schoolhouse itself was \nconsumed.\"" \n\t\""There was almost a complete exodus of colored \npeople from town following the lynching"," and for most \nof the week they remained away.  The Negro teacher \nand the Negro minister stayed...\""  Whites gave a list of \nten blacks to the Negro minister \""that were branded as \nundesirable"," and he was requested to ask these never \nto return.  This he did.\""   \""Six weeks after the lynching \nthe teacher found herself with only six pupils"," and \nfearful of losing two or three of these.\""  Some whites \ntried to run all blacks out.  But businessmen refused \nto fire their janitors", which some whites had \ndemanded, so all blacks did not leave.   A few years \nago there were 35 black pupils in Nodaway.  Only 16 \nremained by 1930," because \""several colored families \nmoved away to place their boys and girls in high \nschools.\""   \n[Arthur F. Raper", The Tragedy of Lynching (NY:  Dover," \n1970 [1933])] \n\ntestimony of a resident: \""basically all the blacks that \nlived there moved out of town.  I believe that was in \nthe '30's"," but there was still enough residual ambiance \nthat the newspaper editor was basically afraid to \npublish my letters.\"" \n",40.3461,-94.8725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,Memphis,MO,1,4,0,0,,,,,,,,,1,3,,0,0,2,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106,,4,,,,,,,,,,,,,,,,,,,,,,2084,,1,,,,,,2061,,0,,,,,,,,,,,,,,,,,,,,,,"Testimony of a resident:\n\""Scotland County", Memphis, Mo. had black population of three in the 1950s, and one by the early 1960s," if my own memory serves.  \""Pick\""", nicknamed from his surname, had two sisters.  Pick did yard work and his sisters cleaned houses.  The sisters moved on to Keokuk to be with family  and undoubtedly, have better job opportunities, but Pick stayed in Memphis.  Local gossip (oral history) said he was a descendant of slaves who stayed on after gaining freedom, but I don't know whether or not that is true. \n\tBased on what I heard as a child from fellow students, parents, people in stores, and on the streets of Memphis, Missouri, only from 1950 through the 1960s could Memphis be called a sundown town. I do not know about it before that time or after the 1960s....\n        In the late 1950s or very early 1960s, a black family stopped on the edge of town with car trouble.  Some local men gathered quickly to 'stop the agitators from wrecking the town.'  Even though they found an innocent family instead," they saw fit to \""scare them out of town.\"" It was a \""get your car fixed and go\"" confrontation.  I heard that one of the white men even shot a \""warning shot\"" over the car just to make his point clear.  My family", and I think most others in town, found their behavior to be mean," ridiculous and embarrassing.  I do not recall anyone praising their \""raid\"" on the family.... \n    I did not witness the incident I related. I overheard my father telling my mother about the incident after he heard about it from other men.  I remember that my parents expressed open shock and disgust that a group of local Christian white men", whom they thought were good and decent people," could be so heartless as to purposely set out to frighten a stranded black family out of town.  The behavior of the white men was described as \""stupid and cruel\"" especially considering that the black family members did not seek to stop in Memphis but were there because their car broke down.  My father who had fought in World War II felt that the white men's behavior was particularly cowardly because they terrorized an innocent family in order to make themselves feel important and powerful.  There was no danger and no reason whatsoever to do what they had done.\""\n\n",40.4578,-92.1713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,Milan,MO,1,4,0,0,,,,,,,,,1,2,,0,0,2,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1670,,1,,,,,,,,,,,,,,,,,,,,,,1767,,1,,,,,,1958,,2,,,,,,,,,,,,,,,,,,,,,,email 11\/7\/07:\r\nAs of 2004 it had 0 Blacks. From what I had heard from my wife and her family there has been a fair amount of opposition to the movement of Latinos into Milan.  My brother-in-law worked at ConAgra in Milan (minimum wage, which at the time was $5.15\/hr) for about six months.  It appears from all reports that the food processing industry (which is very large in the rural areas of Missouri) is largely being staffed by Latinos.\r\n,40.2022,-93.1252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,Mindenmines,MO,1,,0,0,,,,,,,,,1,2,,0,0,2,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,,0,,,,,,409,,0,,,,,,,,,,,,,,,,,,,,,,,37.4737,-94.5879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,Monett,MO,1,3,0,0,,,,,,,,,1,3,,0,0,3,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4177,,1,,,,,,,,,,,,,,4099,,0,,,,,,,,,,,,,,4771,,3,,,,,,5359,,1,,,,,,5937,,0,,,,,,,,,,,,,,6442,,0,,,,,,7396,,16,,,,,,,,,,,,,,,,,,,,,,\tMonett's whiteness is tied to violence in 1894, according to MO Southern State College source.\n\n\tAs Pierce City declined, the rival town of Monett prospered.  Monett grew rapidly after inheriting Pierce City%u2019s Frisco division point.  The citizens of Pierce City likely saw Monett as a success, and perhaps success bred emulation.  In 1894, Monett started the chain of racial violence in Southwest Missouri.  In that year, a black man named Ulysses Hayden was lynched for the murder of a young white man.  Hayden was taken from police custody and hanged from a telephone pole, despite the probability of his innocence in the crime.  After the lynching, all blacks were forced to leave Monett.   Monett%u2019s prosperity despite the absence of a black community likely contributed to the racial animosity present in Pierce City.\n[Murray Bishoff %u201CMonett%u2019s Darkest Hour: The Lynching of June 28,1894,%u201D Monett Times," 27-28 June 1994.]\n     \n    \""All the people in Monett had managed to forget about it.  Even the oldest resident.\"" \n\nMonett allowed the railroad porters to stay overnight in hotels.  Pierce City never did.  Bishoff thinks Pierce City became a model for other towns in MO and AR. \n\nWell", here's one that takes the cake.\nDown the street, a black fellow recently bought the eatery stand. He renamed it Black Bob's. Today for Halloween, he dressed up in a KKK suit, carrying a rope," put  \""White Bob\"" on the back of his cloak"," and put a sign on his window \""under  new management.\""  I was breathless at seeing it. Times they are a changin'. \n\t\nThere's a code book in Pierce City from 1903 that has nothing in it", but all Pierce City's ordinances and council minutes prior to 1947 have been lost.\n\tI've poked for such an ordinance in Monett, and I think I looked through council minutes and ordinances in all of 1894 and 1895, after the lynching in Monett, concluding there was no such ordinance. It really wasn't necessary," if the strong arm tactics of the railroad men were sufficient to chase anyone off. We found a code book from the 1920s that had a ban on \""nigger flippers\"" (sligshots)", but nothing else. \n\tThere were exchanges in The Times over the treatment of blacks in Monett after the 1901 riot in Pierce City, claiming even black porters weren't welcome in Monett. The Times' publisher said it wasn't true, trying to rebutt what appeared in the Carthage newspaper. Doesn't mean he was right. Doesn't mean there isn't an ordinance. I never saw it, and I'm not sure there ever was such a thing. \n\t\n\n\nMonett,1894, was a rr town," orig. est. 1887.  Pop. c.3000 incl. c.100 blacks.  \""On 6\/20\/1894", a group of white railroad men had an altercation outside a saloon with a group of black laborers, during which a white brakeman, Robert Greenwood ... was shot and killed.  Search for the black men resulted in the arrest of Ulysses Hayden on June 28 near Neosho.  Hayden had been among the group of black laborers but he had not been the one to fire the shot that killed Greenwood.  But to local white residents, enraged by the murder," that didn't make much difference.  That night a mob of 100 men boarded the train one mile outisde if Monett on which Hayden was being transported under the guard of Barry County sheriff and his deputies and took the prisoner.  Lynched him from a telegraph pole alongside the railroad tracks.\""  \""Following Hayden's lynching"," bands of white railroad workers ordered all African Americans to leave Monett.\""  They all fled.  \""Monett became a 'sundown town","' a community in which African Americans were not welcome after dark.\"" \n[Patrick Huber"," \""Race Riots and Black Exodus in the Missouri Ozarks"," 1894-1905\"" (Harrison", AR:  Ozark Cultural Celebration, 9\/2002), 4.]\n,36.929,-93.9277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1434,Morehouse,MO,1,5,0,0,,,,,,,,,1,2,,0,0,3,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165,,0,,,,,,,,,,,,,,,,,,,,,,1417,,0,,,,,,,,,,,,,,,,,,,,,,1068,,0,,,,,,1051,,0,,,,,,,,,,,,,,,,,,,,,,,36.844177,-89.693746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,Mound City,MO,1,4,0,0,,,,,,,,,1,2,,0,0,2,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1525,,0,,,,,,,,,,,,,,,,,,,,,,1249,,0,,,,,,,,,,,,,,,,,,,,,,1273,,0,,,,,,1193,,1,,,,,,,,,,,,,,,,,,,,,,,40.1311,-95.2316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,Mountain Grove,MO,1,3,0,0,,,,,,,,,1,2,,0,0,3,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3176,,0,,,,,,3377,,0,,,,,,,,,,,,,,4182,,3,,,,,,4574,,8,,,,,,,,,,,,,,,,,,,,,,,37.1306,-92.2635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,Mt. Vernon,MO,1,3,0,0,,,,,,,,,1,2,,0,0,3,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1342,,26,,,,,,,,,,,,,,,,,,,,,,2381,,3,,,,,,2600,,1,,,,,,,,,,,,,,3726,,14,,,,,,4017,,27,,,,,,,,,,,,,,,,,,,,,,,37.1037,-93.8185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,North Kansas City,MO,1,2,0,0,,,,,,,,,1,2,,0,0,4,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2574,,4,,,,,,,,,,,,,,3886,,32,,,,,,5657,,3,,,,,,5183,,6,,,,,,,,,,,,,,4130,,75,,,,,,4714,,187,,,,,,,,,,,,,,,,,,,,,,Said to be a sundown town, according to a resident who lived there from 1973-77 and 1986-many years. His father, living in KC, told him, and it was common knowledge.  \r\n\r\n\tIn Andrew County, there was never any organized effort to make it a community of any one particular racial group.  After doing our own investigation and discussions with several long time Society members and our Genealogy Department, there is no evidence of newspaper articles, signs, photographs or oral tradition indicating anything like this.  There is no documentary evidence or stories of any community in Andrew County having kept any racial group from its city limits.  Fortunately for our county," we should not be listed as a \""Sundown Town\"" for your project.\r\n\tAlso", we are not aware of communities in adjacent counties that would be designated as such.\r\n\tIncidentally, the only community in the state we are familiar with being associated with one racial make up is\/was near St. Louis, Missouri; an all Black community, Kinlock, Missouri.\r\n[Andrew County Museum]\r\n\t\r\nAndrew County had 400 African Americans in 1870 and 250 in 1890 (out of 16,000), but just 42 by 1940 and 12 in 1950.  Quite a decrease! I note that the county had just 5 African Americans by 1960.  \r\n\r\n***\r\n\r\nEmail 11\/2007:\r\nMessage: This town is not in Andrew County.  It is in Clay County.\r\nA suburb, incorporated 1911, it was thought to be sundown be nearly everyone I've spoken with.  I attended high school there in the 1980s, my parents went there in the 1960s. In the 1980s the black population of the high school was still about 1%.\r\n,39.13,-94.5622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,Oran,MO,1,5,0,0,,,,,,,,,1,2,,0,0,2,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1156,,0,,,,,,1090,,0,,,,,,,,,,,,,,,,,,,,,,1164,,1,,,,,,1264,,5,,,,,,,,,,,,,,,,,,,,,,"\""In 1939 racial friction broke out between blacks and whites in the small town of Oran.  The trouble developed around a dispute over the right-of-way on a sidewalk.  Then a mob decided to run all blacks out of town.  State troopers were called in when the mob nearly destroyed a black family's house.\""   \n\nTestimony: Oran", in boot heel, had race riot between 1937 and 1939, drove blacks out. \n\nMissouri's Black Heritage by Gary Kremer and Antonio Holland (University of Missouri Press, 1993) is an excellent overall guide to African American history in Missouri. It is well footnoted and may suggest further avenues of research.  On page 153 they do mention an incident in the town of Oran in 1939, when a mob decided to run all blacks out of town, and note that the entire black population of Ste. Genevieve left town after threatened lynchings in the 1930s.\n\t  \nTestimony: In 1937 a black and white man fought in downtown Oran.  The black man killed the white.  That night all blacks fled Oran.   \n,37.0851,-89.6554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,Owensville,MO,1,0,0,0,,,,,,,,on,1,2,,0,0,2,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1424,,0,,,,,,,,,,,,,,,,,,,,,,2379,,1,,,,,,,,,,,,,,,,,,,,,,2365,,0,,,,,,2500,,2,,,,,,,,,,,,,,,,,,,,,,,38.3456,-91.5015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,Pattonsburg,MO,1,4,0,0,,,,,,,,,1,2,,0,0,2,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414,,0,,,,,,261,,0,,,,,,,,,,,,,,,,,,,,,,,40.0467,-94.1358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
